REG_ANS;Trimestre;Ano;ValorDespesas
309222;1T;2025;1828814.16
309222;1T;2025;6512023.66
309222;1T;2025;73305.36
309222;1T;2025;480728.81
309222;1T;2025;1045333.57
309222;1T;2025;2544510.9
309222;1T;2025;2927582.03
310239;1T;2025;47951.26
311944;1T;2025;141.17
312126;1T;2025;317463632.4
310981;1T;2025;1327064.81
310981;1T;2025;2105025.13
310981;1T;2025;14936.93
312126;1T;2025;1617198.41
312126;1T;2025;94030510.54
312126;1T;2025;33455191.46
312126;1T;2025;155936279.47
312126;1T;2025;218597.09
306100;1T;2025;197799.59
306100;1T;2025;1398130.51
306100;1T;2025;1124217.72
306762;1T;2025;4493.12
306762;1T;2025;2129161.48
306762;1T;2025;729797.41
306762;1T;2025;94194.6
306762;1T;2025;4985446.48
306762;1T;2025;3689.47
306762;1T;2025;1607201.16
306762;1T;2025;1126539.01
306762;1T;2025;48595.71
306762;1T;2025;2586976.11
306762;1T;2025;24000.0
306762;1T;2025;1693508.86
306762;1T;2025;617937.92
306762;1T;2025;10916.56
306762;1T;2025;15134.62
306762;1T;2025;68.0
306762;1T;2025;162544.24
306762;1T;2025;215652.73
306762;1T;2025;13516769.55
306762;1T;2025;5105069.03
306762;1T;2025;77910.41
306762;1T;2025;26684.1
306762;1T;2025;9134.35
306762;1T;2025;1153.94
306762;1T;2025;53851.11
306762;1T;2025;130.6
306762;1T;2025;24152.59
311294;1T;2025;347569.98
311294;1T;2025;5991535.39
311294;1T;2025;1159307.21
311294;1T;2025;495571.32
311294;1T;2025;9100976.83
311294;1T;2025;129826.11
311294;1T;2025;6687822.87
311294;1T;2025;440534.5
311294;1T;2025;3685984.35
311294;1T;2025;1009509.83
311294;1T;2025;245203.46
311294;1T;2025;4275167.46
311294;1T;2025;21224.27
311294;1T;2025;3048207.95
311294;1T;2025;211480.82
311294;1T;2025;1459874.94
311294;1T;2025;395052.51
311294;1T;2025;57349.02
311294;1T;2025;3608382.5
311294;1T;2025;23517.38
311294;1T;2025;1320.0
311294;1T;2025;604927.15
311294;1T;2025;217082.78
311294;1T;2025;13796.0
311294;1T;2025;69880.54
311294;1T;2025;22599.17
311294;1T;2025;80144.88
311294;1T;2025;67940.21
312363;1T;2025;1447186.15
312363;1T;2025;17449837.31
306100;1T;2025;2680091.22
306100;1T;2025;173999.27
306100;1T;2025;1568278.83
306100;1T;2025;1306154.96
306100;1T;2025;2135285.82
306100;1T;2025;253.2
306100;1T;2025;2603.26
306100;1T;2025;1947.66
306100;1T;2025;8502.35
306100;1T;2025;-333.71
306100;1T;2025;4288553.94
306100;1T;2025;2233161.98
306100;1T;2025;272758.74
306100;1T;2025;2628281.49
306100;1T;2025;2839452.21
306100;1T;2025;1709657.16
306100;1T;2025;427349.82
306100;1T;2025;7865823.8
306100;1T;2025;12439025.3
306100;1T;2025;2342228.16
306100;1T;2025;988.53
306100;1T;2025;33772.36
306100;1T;2025;36924.46
306100;1T;2025;56039.74
306100;1T;2025;3167.78
306100;1T;2025;15608.06
306100;1T;2025;8862.64
306762;1T;2025;39478.5
306762;1T;2025;893.32
306762;1T;2025;172987.8
306762;1T;2025;539.78
306762;1T;2025;274.44
306762;1T;2025;1565.57
306762;1T;2025;23133.33
306762;1T;2025;8355.03
306762;1T;2025;9363794.72
306762;1T;2025;4072410.62
306762;1T;2025;849348.52
306762;1T;2025;13614160.37
306762;1T;2025;1213393.1
306762;1T;2025;379804.47
306762;1T;2025;296301.75
306762;1T;2025;5704.09
306762;1T;2025;634567.77
306762;1T;2025;527327.5
306762;1T;2025;215032.73
306762;1T;2025;41665.11
306762;1T;2025;681835.8
306762;1T;2025;30030.71
306762;1T;2025;119477.34
306762;1T;2025;487.33
306762;1T;2025;92708.69
306762;1T;2025;500.0
306762;1T;2025;74738.92
306762;1T;2025;17296.88
306762;1T;2025;21455.93
306762;1T;2025;1900.0
306762;1T;2025;38908.6
306762;1T;2025;9600.0
306762;1T;2025;84373.58
307319;1T;2025;24436579.97
307319;1T;2025;150130.69
307319;1T;2025;36155108.43
307319;1T;2025;74764.9
307319;1T;2025;166389.43
307319;1T;2025;261545.74
309028;1T;2025;2049668.71
309028;1T;2025;278779.03
309028;1T;2025;489022.59
422053;1T;2025;24651078.92
422053;1T;2025;5285755.83
422053;1T;2025;5004648.64
422053;1T;2025;151718.16
422053;1T;2025;28789.44
422681;1T;2025;6103501.29
422681;1T;2025;3542.86
422681;1T;2025;7104599.71
422681;1T;2025;2023564.51
422681;1T;2025;1194.39
422681;1T;2025;2395160.66
422681;1T;2025;674485.91
422681;1T;2025;398.11
422681;1T;2025;798344.76
422681;1T;2025;30799.5
422681;1T;2025;18.18
422681;1T;2025;36455.35
422681;1T;2025;127977.48
422681;1T;2025;1490205.11
422681;1T;2025;879.58
422681;1T;2025;1763858.1
423319;1T;2025;12582696.1
423319;1T;2025;48663.96
423319;1T;2025;49488.05
423319;1T;2025;1004356.42
421766;1T;2025;4431266.54
421766;1T;2025;94089.02
421766;1T;2025;56995.75
421766;1T;2025;11435844.91
421766;1T;2025;372575.66
421766;1T;2025;180264.75
421766;1T;2025;112220.17
421766;1T;2025;1968.32
421766;1T;2025;30501.74
422151;1T;2025;21048.36
422355;1T;2025;77513.23
422355;1T;2025;255552.73
423319;1T;2025;27394.2
423319;1T;2025;67755.32
423408;1T;2025;376454.29
422371;1T;2025;16982.18
422151;1T;2025;1988008.35
422151;1T;2025;1874336.95
422151;1T;2025;158186.02
422746;1T;2025;29908.1
422746;1T;2025;415218.3
422835;1T;2025;70053.33
422835;1T;2025;3193353.52
422835;1T;2025;121844.75
422835;1T;2025;65777.47
422835;1T;2025;65.4
422835;1T;2025;75137.62
422835;1T;2025;235.62
421871;1T;2025;198480.55
421871;1T;2025;618514.23
421871;1T;2025;2052920.15
421871;1T;2025;240.0
421871;1T;2025;1230.0
421871;1T;2025;5023.76
421871;1T;2025;694.8
422070;1T;2025;12647542.58
422070;1T;2025;2538510.18
422070;1T;2025;3121442.03
422070;1T;2025;222749.57
422070;1T;2025;155390.42
423173;1T;2025;78758205.21
423173;1T;2025;161130.41
422070;1T;2025;561811.06
422070;1T;2025;86091.95
422070;1T;2025;4498.91
422070;1T;2025;562.73
422070;1T;2025;1777607.84
422070;1T;2025;703809.69
422070;1T;2025;23357.83
422070;1T;2025;21398.19
422070;1T;2025;568.89
422304;1T;2025;1536634.02
422754;1T;2025;335240.73
423335;1T;2025;3006586.95
423335;1T;2025;7629150.45
423335;1T;2025;450.0
423335;1T;2025;150.0
423335;1T;2025;813.0
423335;1T;2025;756.0
421928;1T;2025;182544.45
422584;1T;2025;3314888.04
422584;1T;2025;6000.0
422584;1T;2025;1453967.2
422584;1T;2025;136073.0
422584;1T;2025;-14033.07
423181;1T;2025;31.26
421421;1T;2025;697142.15
421421;1T;2025;11196731.84
421421;1T;2025;184384.2
421421;1T;2025;100055.35
421421;1T;2025;3539.23
421421;1T;2025;15288.43
421421;1T;2025;4850.57
421421;1T;2025;542273.59
421421;1T;2025;46616.0
421421;1T;2025;39501.79
421715;1T;2025;480608.9
421723;1T;2025;431471.87
421723;1T;2025;79586.57
420051;1T;2025;286461.05
420093;1T;2025;1287398.28
420093;1T;2025;8979.35
420166;1T;2025;5498.76
420166;1T;2025;5788074.17
420166;1T;2025;272472.54
420166;1T;2025;4794611.85
420166;1T;2025;10921472.02
420166;1T;2025;1050453.66
420166;1T;2025;20810026.38
420166;1T;2025;147200.0
420166;1T;2025;39304.6
420166;1T;2025;20219.84
420166;1T;2025;70034.75
420166;1T;2025;713367.06
420166;1T;2025;201152.75
420166;1T;2025;67513.36
421341;1T;2025;14521304.66
421341;1T;2025;852.9
421341;1T;2025;673328.64
421341;1T;2025;823521.77
421341;1T;2025;6354793.0
421341;1T;2025;2610148.52
421341;1T;2025;8144.05
420000;1T;2025;170191.06
420000;1T;2025;5021813.46
420000;1T;2025;33090.83
420000;1T;2025;307136.55
420000;1T;2025;1342434.1
420000;1T;2025;4952271.5
420000;1T;2025;133234.63
420000;1T;2025;1938614.71
420000;1T;2025;31878.05
420000;1T;2025;5525.63
420000;1T;2025;1932348.58
420000;1T;2025;503602.61
420981;1T;2025;16300.88
421715;1T;2025;909525112.3
421715;1T;2025;238755482.94
421715;1T;2025;279955917.27
421715;1T;2025;1719571.14
421715;1T;2025;1007867.08
421715;1T;2025;531755.36
420000;1T;2025;1080880.76
420000;1T;2025;71104.81
420000;1T;2025;1590.0
420000;1T;2025;26857.0
420000;1T;2025;17528.76
420000;1T;2025;63344.02
420930;1T;2025;327685.0
420930;1T;2025;458138.93
420981;1T;2025;25799.7
421561;1T;2025;27025.53
421561;1T;2025;206772.27
420701;1T;2025;7001376.27
420701;1T;2025;1446393.85
421154;1T;2025;3345.12
421154;1T;2025;2751976.96
421154;1T;2025;6952010.53
421154;1T;2025;1538451.48
421154;1T;2025;999834.82
419958;1T;2025;130797.79
419958;1T;2025;5469273.74
419958;1T;2025;20414.5
419958;1T;2025;2354604.37
421359;1T;2025;103359.81
421359;1T;2025;448168.44
421359;1T;2025;357272.78
421359;1T;2025;3225836.46
421359;1T;2025;955.0
421359;1T;2025;753.51
421359;1T;2025;20323.15
421359;1T;2025;14068.13
421359;1T;2025;77244.65
421618;1T;2025;831717.18
421618;1T;2025;620257.67
420786;1T;2025;1107736.68
421197;1T;2025;18535081.37
421197;1T;2025;654500.57
421197;1T;2025;3953939.33
421618;1T;2025;4661.84
421618;1T;2025;2250.84
421618;1T;2025;248.37
420786;1T;2025;3262992.81
420786;1T;2025;14485.71
420786;1T;2025;160069.44
420786;1T;2025;162754.31
420786;1T;2025;198582.53
420786;1T;2025;327357.38
420786;1T;2025;1110552.89
420786;1T;2025;4136.99
420786;1T;2025;55532.78
420786;1T;2025;155856.14
421189;1T;2025;20796.82
421189;1T;2025;1537.13
421189;1T;2025;226281.3
421189;1T;2025;194373.7
421189;1T;2025;2784.97
421189;1T;2025;320838.01
421634;1T;2025;1062086.59
421707;1T;2025;410684.02
421707;1T;2025;2242.84
421707;1T;2025;1630193.6
421723;1T;2025;27657.17
419958;1T;2025;21539.12
420123;1T;2025;740283.86
420123;1T;2025;699043.43
420123;1T;2025;19567.48
420123;1T;2025;705125.37
420123;1T;2025;500.0
420123;1T;2025;30150.0
420123;1T;2025;1910.0
420123;1T;2025;3152.01
421189;1T;2025;1700.0
421189;1T;2025;14088.0
421189;1T;2025;30015.59
421189;1T;2025;12440.39
421367;1T;2025;1461162.9
421367;1T;2025;4050.42
421367;1T;2025;16326.92
421367;1T;2025;10775.99
421707;1T;2025;1226152.91
421707;1T;2025;6253.33
421707;1T;2025;1391172.28
421723;1T;2025;23388.43
420816;1T;2025;692800.74
420816;1T;2025;2999.88
421197;1T;2025;185371.72
421707;1T;2025;22556.15
420077;1T;2025;170689.77
420077;1T;2025;31803234.01
420077;1T;2025;534623.07
420077;1T;2025;37378039.44
420077;1T;2025;161138.64
420077;1T;2025;106057.79
421006;1T;2025;1199131.46
421006;1T;2025;1109715.78
421006;1T;2025;1868835.66
421006;1T;2025;828311.19
421006;1T;2025;11072181.89
420158;1T;2025;1771252.24
420158;1T;2025;10731936.6
420158;1T;2025;9549568.66
420158;1T;2025;2359862.32
420158;1T;2025;51281.75
420158;1T;2025;145384.94
421006;1T;2025;162297.64
421006;1T;2025;453.47
421006;1T;2025;647.7
421006;1T;2025;7525.77
421006;1T;2025;1766.21
419974;1T;2025;904967.52
419974;1T;2025;608621.34
419974;1T;2025;684516.47
419974;1T;2025;369494.57
420085;1T;2025;416097.42
420085;1T;2025;1982579.16
420085;1T;2025;411.28
420085;1T;2025;642524.25
419974;1T;2025;86431.64
420085;1T;2025;456755.38
420085;1T;2025;345892.57
420085;1T;2025;10806.89
420085;1T;2025;67071.75
420085;1T;2025;661.95
420085;1T;2025;7117.79
420085;1T;2025;4548.51
421421;1T;2025;20171954.41
421421;1T;2025;32709294.96
420981;1T;2025;1909941.2
423181;1T;2025;193435.43
423262;1T;2025;142221.45
421928;1T;2025;21094076.34
421928;1T;2025;2196179.07
421928;1T;2025;23396412.15
421928;1T;2025;6335420.79
421928;1T;2025;384664.83
421928;1T;2025;6718264.99
421928;1T;2025;13234226.25
421928;1T;2025;15714358.3
421928;1T;2025;1517949.08
421928;1T;2025;253177.6
421928;1T;2025;771359.16
422088;1T;2025;220242.86
422088;1T;2025;238204.25
422088;1T;2025;383167.42
422088;1T;2025;19258.01
422088;1T;2025;63336.72
422088;1T;2025;9798.1
422321;1T;2025;5706168.34
422321;1T;2025;11942312.16
422321;1T;2025;614351.95
422321;1T;2025;170499.99
422398;1T;2025;695.1
422398;1T;2025;21328411.32
422398;1T;2025;2282582.23
422398;1T;2025;149517.18
422762;1T;2025;3045.36
422762;1T;2025;3070570.35
422762;1T;2025;1335297.61
422959;1T;2025;69322.79
423351;1T;2025;6106810.28
422762;1T;2025;57423.0
422959;1T;2025;51738.4
422959;1T;2025;31526.48
422959;1T;2025;1221770.97
422959;1T;2025;814.0
423203;1T;2025;1887134.85
421731;1T;2025;5278351.19
421731;1T;2025;578759.71
421731;1T;2025;7683397.95
421731;1T;2025;1992.98
421731;1T;2025;37935.83
421944;1T;2025;13433450.04
421944;1T;2025;299640.76
422959;1T;2025;23845.97
422959;1T;2025;2010.0
422959;1T;2025;45230.5
422959;1T;2025;54611.53
422959;1T;2025;16018.68
422631;1T;2025;1141459373.62
422631;1T;2025;1585235.81
422631;1T;2025;38524360.07
422631;1T;2025;82048916.11
422631;1T;2025;2152513.86
422631;1T;2025;765215.19
422771;1T;2025;46282.1
422771;1T;2025;827611.9
422771;1T;2025;6046622.17
422771;1T;2025;2193313.31
422771;1T;2025;95569.44
422771;1T;2025;669629.8
422771;1T;2025;6553820.29
422771;1T;2025;2460065.31
422771;1T;2025;6941.53
422771;1T;2025;140777.66
422771;1T;2025;618555.4
422771;1T;2025;237443.87
422771;1T;2025;25143.56
422771;1T;2025;448147.18
422771;1T;2025;223439.77
422771;1T;2025;15600.6
422771;1T;2025;16425.7
422771;1T;2025;20109.72
422029;1T;2025;38570.86
422029;1T;2025;10798452.43
422029;1T;2025;42160793.32
422029;1T;2025;10053836.7
422029;1T;2025;833127.68
422339;1T;2025;18621717.34
422339;1T;2025;416373.6
422339;1T;2025;15924365.13
422339;1T;2025;16903.78
422339;1T;2025;99854.4
422339;1T;2025;18547616.65
422339;1T;2025;451033.84
422339;1T;2025;13685919.99
422339;1T;2025;1711637.66
422339;1T;2025;98064.16
422339;1T;2025;1908074.41
422339;1T;2025;7654926.32
422339;1T;2025;258111.94
422339;1T;2025;6936576.44
422339;1T;2025;5575.0
422339;1T;2025;9745.0
422339;1T;2025;334265.57
422339;1T;2025;109479.43
422339;1T;2025;894303.79
422339;1T;2025;21433.58
422339;1T;2025;713420.56
422339;1T;2025;448293.94
422339;1T;2025;346588.49
422339;1T;2025;40824.76
422371;1T;2025;758897.37
422371;1T;2025;1375927.46
422371;1T;2025;4946745.58
422479;1T;2025;54610.75
422827;1T;2025;6194743.1
422827;1T;2025;73082.28
422827;1T;2025;173026.04
360414;1T;2025;521193.48
360414;1T;2025;246791.17
360414;1T;2025;43908.18
360414;1T;2025;439796.34
360414;1T;2025;3885858.61
360414;1T;2025;2149614.69
360414;1T;2025;105638.32
360414;1T;2025;1097686.88
360414;1T;2025;7956467.28
360414;1T;2025;225245.91
355577;1T;2025;382099.2
355577;1T;2025;180341.93
355577;1T;2025;671870.16
355577;1T;2025;3820.31
355577;1T;2025;109004.33
355577;1T;2025;3882892.39
355577;1T;2025;2050148.05
355577;1T;2025;5371842.42
355577;1T;2025;4537286.31
355577;1T;2025;10092.34
355577;1T;2025;1085144.33
355577;1T;2025;879672.61
355577;1T;2025;2779958.21
355577;1T;2025;106541.69
355577;1T;2025;11084.2
355577;1T;2025;36608.81
357511;1T;2025;424131.58
357511;1T;2025;49462424.29
357511;1T;2025;14680335.8
357511;1T;2025;32323421.88
357511;1T;2025;11718.95
357511;1T;2025;3484.94
357511;1T;2025;9763.83
357511;1T;2025;479.87
357511;1T;2025;1639.85
357511;1T;2025;240437.54
358053;1T;2025;33264.54
358053;1T;2025;1501479.27
358053;1T;2025;7140483.11
358436;1T;2025;1074395.27
358436;1T;2025;669660.21
358436;1T;2025;1476806.19
358436;1T;2025;28540.7
358436;1T;2025;186675.54
358436;1T;2025;136028.78
358436;1T;2025;450637.03
358436;1T;2025;162512.77
358436;1T;2025;67036.14
358436;1T;2025;41750.61
358436;1T;2025;67136.21
358436;1T;2025;8606.43
358436;1T;2025;157325.07
359289;1T;2025;15117.2
359289;1T;2025;234152.69
359289;1T;2025;9913.05
359289;1T;2025;559532.43
359289;1T;2025;2432.0
359289;1T;2025;860908.26
359289;1T;2025;142120.07
359289;1T;2025;3655726.69
359289;1T;2025;91113.14
359289;1T;2025;13567445.5
359289;1T;2025;4563.22
359289;1T;2025;11488596.62
359289;1T;2025;26298.56
359289;1T;2025;558010.25
359289;1T;2025;591864.27
359289;1T;2025;7472136.62
359289;1T;2025;6300.0
359289;1T;2025;25000.0
359289;1T;2025;2100.0
359289;1T;2025;117396.85
359289;1T;2025;102060.0
359289;1T;2025;26652.5
359289;1T;2025;116046.08
359289;1T;2025;841652.81
359289;1T;2025;4400.69
359289;1T;2025;6696082.26
359289;1T;2025;128.1
359289;1T;2025;4768296.69
359289;1T;2025;3524462.3
359289;1T;2025;8104.11
359289;1T;2025;60494.17
359289;1T;2025;41917.48
359289;1T;2025;4135.0
359289;1T;2025;898519.73
357511;1T;2025;46928154.94
357511;1T;2025;8047186.22
357511;1T;2025;18494319.07
357511;1T;2025;3121.61
357511;1T;2025;3826.66
357511;1T;2025;60.47
357511;1T;2025;1859.79
357511;1T;2025;26574.46
357511;1T;2025;37596116.5
357511;1T;2025;6288028.2
357511;1T;2025;20278058.42
357511;1T;2025;1190.04
357511;1T;2025;2547.96
357511;1T;2025;9543.09
357511;1T;2025;2223.63
357511;1T;2025;1762.03
357511;1T;2025;2446625.52
357511;1T;2025;969946.33
357511;1T;2025;2636801.28
357511;1T;2025;250.0
357511;1T;2025;200.85
357511;1T;2025;4353669.34
357511;1T;2025;587997.75
357511;1T;2025;965339.34
357511;1T;2025;213.33
357511;1T;2025;16033.77
357511;1T;2025;296632.85
357511;1T;2025;30907.67
357511;1T;2025;104937.82
357511;1T;2025;600.0
357511;1T;2025;1038.92
357511;1T;2025;160.0
357511;1T;2025;942952.64
357511;1T;2025;240181.6
357511;1T;2025;3330726.45
358053;1T;2025;4258455.75
358053;1T;2025;1992.33
358053;1T;2025;2162.5
358096;1T;2025;1088652.54
358096;1T;2025;5927059.6
358096;1T;2025;789481.63
358096;1T;2025;1985.84
358096;1T;2025;5093514.55
358096;1T;2025;314695.82
358096;1T;2025;2092493.74
358096;1T;2025;883.49
358096;1T;2025;92595.38
358096;1T;2025;6029.43
358096;1T;2025;2194944.58
358096;1T;2025;8596.63
358096;1T;2025;57565.96
358096;1T;2025;10958.47
358096;1T;2025;120053.67
358096;1T;2025;-1899.31
358096;1T;2025;5969882.26
358096;1T;2025;865.29
358096;1T;2025;1062150.93
358096;1T;2025;3762358.22
358096;1T;2025;420.01
358096;1T;2025;252409.44
358096;1T;2025;3604197.58
358096;1T;2025;-20917.5
358096;1T;2025;25531.62
358096;1T;2025;41122.94
354619;1T;2025;33437.58
354619;1T;2025;1222996.34
354619;1T;2025;1736.23
354619;1T;2025;398393.45
354619;1T;2025;1169.04
354619;1T;2025;346895.07
354619;1T;2025;1873647.1
354619;1T;2025;145081.05
354619;1T;2025;2902667.56
354619;1T;2025;1895.34
354619;1T;2025;1034118.91
354619;1T;2025;1915.19
354619;1T;2025;1014563.25
354619;1T;2025;8841.32
354619;1T;2025;1051910.59
354619;1T;2025;86626.65
354619;1T;2025;146.27
354619;1T;2025;391613.42
356581;1T;2025;23285.3
356581;1T;2025;120794.34
356581;1T;2025;13746.71
356581;1T;2025;106265.22
356581;1T;2025;47100.22
356581;1T;2025;1657504.32
356581;1T;2025;55568.31
356581;1T;2025;387272.49
356581;1T;2025;173037.95
356581;1T;2025;233318.57
356581;1T;2025;46039.57
356581;1T;2025;3703788.55
356581;1T;2025;1326.68
356581;1T;2025;9468.66
356581;1T;2025;680.25
356581;1T;2025;6232.88
356581;1T;2025;3702.6
356581;1T;2025;141896.5
356581;1T;2025;1157120.88
356581;1T;2025;2219140.89
356581;1T;2025;588.71
356581;1T;2025;625356.73
360244;1T;2025;632135.98
360244;1T;2025;21817493.98
360244;1T;2025;115984.34
360244;1T;2025;1622293.38
360244;1T;2025;3810.0
360244;1T;2025;69752.5
360244;1T;2025;39481468.8
360244;1T;2025;218025.0
360244;1T;2025;6689.51
360244;1T;2025;339196.96
360244;1T;2025;8015.7
355097;1T;2025;34905018.02
355097;1T;2025;1258021.13
355097;1T;2025;283754.82
355097;1T;2025;967720.65
355097;1T;2025;247220.94
355097;1T;2025;21362391.77
355097;1T;2025;8776750.57
355097;1T;2025;149265.59
355097;1T;2025;35781.43
355097;1T;2025;52975.72
355097;1T;2025;4220548.9
355097;1T;2025;43379149.19
355097;1T;2025;2702213.0
355097;1T;2025;430918.46
355097;1T;2025;551120.48
355097;1T;2025;25553246.74
355097;1T;2025;59960991.08
355097;1T;2025;658.8
355097;1T;2025;1803.54
355097;1T;2025;1053003.7
355097;1T;2025;15064.17
355097;1T;2025;34036.79
355097;1T;2025;26263.78
355097;1T;2025;12854104.39
355593;1T;2025;438029.32
355593;1T;2025;3905367.87
355593;1T;2025;347665.8
355593;1T;2025;4511101.08
355593;1T;2025;300.0
355593;1T;2025;3695083.65
356581;1T;2025;322.37
356581;1T;2025;278078.88
356581;1T;2025;2235.12
356581;1T;2025;33490.4
356581;1T;2025;1532.6
356581;1T;2025;14099.88
356581;1T;2025;841.3
356581;1T;2025;240708.94
356581;1T;2025;78122.36
356581;1T;2025;23094.02
356581;1T;2025;62461.45
356581;1T;2025;5554.07
356581;1T;2025;17423.26
356581;1T;2025;7710.38
356581;1T;2025;954256.23
356581;1T;2025;1308.42
356581;1T;2025;262963.46
356581;1T;2025;11163.93
356581;1T;2025;45222.12
356581;1T;2025;1182522.06
356581;1T;2025;165504.37
356581;1T;2025;486443.91
356581;1T;2025;10638.83
356581;1T;2025;8637576.32
356581;1T;2025;599.76
356581;1T;2025;1635.87
356581;1T;2025;22261.53
356581;1T;2025;6361.69
356581;1T;2025;10716.4
356581;1T;2025;33653.61
356581;1T;2025;63262.33
356581;1T;2025;107550.09
357138;1T;2025;1.77
357138;1T;2025;19436.67
357138;1T;2025;5356825.96
357138;1T;2025;24231740.21
357138;1T;2025;301.27
357138;1T;2025;697.07
357138;1T;2025;1554.33
357138;1T;2025;14255872.52
357138;1T;2025;190.65
357138;1T;2025;12903490.88
357669;1T;2025;4862282.54
358754;1T;2025;209919.75
358754;1T;2025;381615.18
358754;1T;2025;11035505.3
358754;1T;2025;32716.26
358754;1T;2025;1336.25
358754;1T;2025;485800.28
358754;1T;2025;41773.69
358754;1T;2025;1322.62
358754;1T;2025;5520488.95
358754;1T;2025;18040.0
358754;1T;2025;82187.51
358754;1T;2025;559880.31
358754;1T;2025;1582.36
359033;1T;2025;282043.57
359033;1T;2025;433755.5
359033;1T;2025;239299.19
359033;1T;2025;2568.79
359033;1T;2025;2746272.8
359033;1T;2025;169985.7
359033;1T;2025;360194.0
359033;1T;2025;3209728.86
359033;1T;2025;1198.88
359033;1T;2025;168.93
359033;1T;2025;277.68
359033;1T;2025;74508.86
359033;1T;2025;511.77
359033;1T;2025;414.24
359033;1T;2025;213491.5
359033;1T;2025;376671.21
359033;1T;2025;145775.03
359033;1T;2025;2896.81
359033;1T;2025;874504.58
359033;1T;2025;112421.75
359033;1T;2025;148709.69
359033;1T;2025;1540655.38
359033;1T;2025;239189.86
359033;1T;2025;67652.49
359033;1T;2025;85359.76
359033;1T;2025;5680.3
359033;1T;2025;1245169.87
359033;1T;2025;283701.46
359033;1T;2025;283054.9
359033;1T;2025;1826.43
359033;1T;2025;80020.92
359661;1T;2025;43854836.12
359661;1T;2025;56661808.43
359661;1T;2025;136450.66
359661;1T;2025;2911552.66
359661;1T;2025;315579491.38
359661;1T;2025;6779.75
359661;1T;2025;255213.43
359661;1T;2025;1254060.44
359661;1T;2025;10435382.25
359661;1T;2025;356268.39
359661;1T;2025;1418410.9
359661;1T;2025;105750.05
359661;1T;2025;6893.82
359661;1T;2025;599.91
359661;1T;2025;5168033.73
359661;1T;2025;15616467.82
359661;1T;2025;18938600.58
360244;1T;2025;130.88
360244;1T;2025;310019.95
360244;1T;2025;15924.64
360244;1T;2025;496758.34
360244;1T;2025;2625707.23
360244;1T;2025;31940.11
360244;1T;2025;596801.23
360244;1T;2025;1066.41
360244;1T;2025;704825.58
360244;1T;2025;1427632.65
360244;1T;2025;1250.85
360244;1T;2025;3985.0
360244;1T;2025;567.0
360244;1T;2025;1090312.84
360244;1T;2025;1267.77
360244;1T;2025;883472.22
354783;1T;2025;524653.72
354783;1T;2025;5409708.85
354783;1T;2025;935.64
354783;1T;2025;5181800.96
354783;1T;2025;128138.73
354783;1T;2025;5162511.44
354783;1T;2025;308042.91
354783;1T;2025;189025.94
354783;1T;2025;2068360.8
354783;1T;2025;52999.26
354783;1T;2025;1815630.33
354783;1T;2025;58705.63
354783;1T;2025;50433.5
354783;1T;2025;12139.65
354783;1T;2025;1724283.15
354783;1T;2025;113625.22
354783;1T;2025;46933.16
354783;1T;2025;68051.36
354783;1T;2025;981471.63
354783;1T;2025;20532.66
354783;1T;2025;232.39
354783;1T;2025;853891.43
354783;1T;2025;21766.81
354783;1T;2025;12000.0
354783;1T;2025;1153135.05
355097;1T;2025;491731.69
355593;1T;2025;2988.09
355593;1T;2025;305390.38
355593;1T;2025;6241.89
355593;1T;2025;98083.88
355593;1T;2025;293499.56
355593;1T;2025;1582120.59
355593;1T;2025;191548.01
355593;1T;2025;2278354.36
355593;1T;2025;13.61
355593;1T;2025;900.0
355593;1T;2025;198766.41
355593;1T;2025;3630.07
355593;1T;2025;93802.55
355593;1T;2025;321330.99
355721;1T;2025;405594.75
355721;1T;2025;6844747.39
355721;1T;2025;6092.81
355721;1T;2025;3431805.08
355721;1T;2025;200584.25
355721;1T;2025;16464668.8
355721;1T;2025;1421943.96
355721;1T;2025;30833686.86
355721;1T;2025;5059.86
355721;1T;2025;12039782.65
355721;1T;2025;689541.0
355721;1T;2025;59569997.98
355721;1T;2025;487.58
355721;1T;2025;31289.68
355721;1T;2025;14028.53
355721;1T;2025;66872.14
355721;1T;2025;11412702.58
355721;1T;2025;21237451.66
355721;1T;2025;16729.71
355721;1T;2025;705532.38
356417;1T;2025;63417.06
356417;1T;2025;6259629.77
357391;1T;2025;9216437.66
357391;1T;2025;7826475.11
357391;1T;2025;63601.47
357391;1T;2025;15095860.19
357391;1T;2025;316820.8
357391;1T;2025;59441978.88
357669;1T;2025;51851.18
357669;1T;2025;276760.17
357669;1T;2025;19304.51
357669;1T;2025;96903.28
357669;1T;2025;207086.41
357669;1T;2025;19831.8
357669;1T;2025;23709.08
359661;1T;2025;83232.85
359661;1T;2025;1415852.25
359661;1T;2025;82344344.66
359661;1T;2025;6180.0
359661;1T;2025;111257.16
359661;1T;2025;257095.19
359661;1T;2025;1803416.52
359661;1T;2025;7836.98
359661;1T;2025;51625.96
354627;1T;2025;220450.99
354627;1T;2025;364748.45
354627;1T;2025;188137.69
354627;1T;2025;1075119.86
354627;1T;2025;292656.3
354627;1T;2025;508532.15
354627;1T;2025;211939.42
354627;1T;2025;1484132.63
354627;1T;2025;14241126454.99
354627;1T;2025;1512861.23
354627;1T;2025;449186.58
354627;1T;2025;787030.44
354783;1T;2025;32618.16
354783;1T;2025;9280527.38
354783;1T;2025;1938778.21
